candidate_id,headline,summary,location,country,years_experience,current_title,current_company,current_company_size,current_industry,companies,titles,industries,career_months,career_years,job_count,avg_tenure_months,career_stability_score,company_count,title_count,institutions,degrees,fields,highest_degree,degree_score,graduation_year,education_count,cs_related_degree,education_text,skills,skill_count,ai_skills,programming_skills,database_skills,cloud_skills,vector_db_skills,mlops_skills,data_engineering_skills,backend_skills,frontend_skills,analytics_skills,other_skills,ai_skill_count,programming_skill_count,database_skill_count,cloud_skill_count,vector_db_skill_count,mlops_skill_count,data_engineering_skill_count,backend_skill_count,frontend_skill_count,analytics_skill_count,skills_text,certifications,certification_count,ai_certifications,cloud_certifications,data_certifications,ai_certification_count,cloud_certification_count,data_certification_count,certification_text,languages,language_count,professional_languages,native_languages,professional_language_count,native_language_count,average_language_score,languages_text,recruiter_response_rate,github_activity_score,interview_completion_rate,offer_acceptance_rate,profile_completeness_score,search_appearance_30d,saved_by_recruiters_30d,profile_views_received_30d,connection_count,endorsements_received,applications_submitted_30d,avg_response_time_hours,notice_period_days,open_to_work,willing_to_relocate,linkedin_connected,preferred_work_mode,verified_email,verified_phone,expected_salary_min,expected_salary_max,average_skill_assessment,behavior_score,behavior_text
CAND_0000011,qa engineer cloud & devops,software engineer with 2.0 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. most of my work is conventional backend engineering apis databases queues deployments. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,hyderabad telangana,india,2.0,qa engineer,pied piper,11-50,software,"['pied piper', 'hooli']",['qa engineer'],['software'],23,1.92,2,11.5,0.96,2,1,"['chandigarh university', 'anna university']","['b.tech', 'b.sc']","['data science', 'information technology']",b.tech,3,2020,2,True,chandigarh university anna university b.tech b.sc data science information technology,"['recommendation systems', 'scrum', 'fastapi', 'hugging face transformers', 'aws', 'snowflake', 'spring boot', 'postgresql', 'kubeflow', 'azure']",10,[],[],"['snowflake', 'postgresql']","['aws', 'azure']",[],['kubeflow'],[],['fastapi'],[],[],"['recommendation systems', 'scrum', 'hugging face transformers', 'spring boot']",0,0,2,2,0,1,0,1,0,0,recommendation systems scrum fastapi hugging face transformers aws snowflake spring boot postgresql kubeflow azure,"['aws certified cloud practitioner', 'six sigma green belt']",2,[],['aws certified cloud practitioner'],[],0,1,0,aws certified cloud practitioner six sigma green belt,"['english', 'hindi']",2,['hindi'],['english'],1,1,3.5,english hindi,0.56,32.3,0.45,-1.0,59.2,200,13,112,496,9,0,184.4,90,False,False,True,flexible,True,True,15.5,13.9,29.8,0.67,"Recruiter response 0.56, GitHub 32.3, Interview completion 0.45, Profile completeness 59.2, Assessment 29.8"
CAND_0000012,operations manager driving business outcomes,professional with 1.1+ years of experience. my professional background is in marketing manager i ve built and led teams owned kpis and driven business outcomes in this domain. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,chandigarh chandigarh,india,1.1,operations manager,stark industries,1001-5000,manufacturing,['stark industries'],['operations manager'],['manufacturing'],13,1.08,1,13.0,1.08,1,1,"['symbiosis international', 'christ university']",['b.sc'],"['physics', 'mechanical engineering']",b.sc,3,2022,2,False,symbiosis international christ university b.sc b.sc physics mechanical engineering,"['azure', 'airflow', 'aws', 'grpc', 'vue.js', 'dbt', 'agile', 'powerpoint', 'content writing', 'project management']",10,[],[],[],"['azure', 'aws']",[],['airflow'],[],[],[],[],"['grpc', 'vue.js', 'dbt', 'agile', 'powerpoint', 'content writing', 'project management']",0,0,0,2,0,1,0,0,0,0,azure airflow aws grpc vue.js dbt agile powerpoint content writing project management,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.16,-1.0,0.42,-1.0,53.4,61,3,60,165,31,1,38.4,60,False,False,False,flexible,True,False,14.8,7.9,0.0,0.031,"Recruiter response 0.16, GitHub -1.0, Interview completion 0.42, Profile completeness 53.4, Assessment 0"
CAND_0000013,civil engineer driving business outcomes,professional with 1.1+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,dubai,uae,1.1,civil engineer,globex inc,501-1000,manufacturing,['globex inc'],['civil engineer'],['manufacturing'],13,1.08,1,13.0,1.08,1,1,"['delhi college of engineering', 'amity university']","['b.e.', 'ph.d']",['information technology'],ph.d,5,2022,2,True,delhi college of engineering amity university b.e. ph.d information technology information technology,"['react', 'redux', 'vue.js', 'six sigma', 'spring boot', 'apache spark', 'data pipelines', 'google cloud', 'flask', 'snowflake']",10,[],[],['snowflake'],['google cloud'],[],[],['apache spark'],['flask'],['react'],[],"['redux', 'vue.js', 'six sigma', 'spring boot', 'data pipelines']",0,0,1,1,0,0,1,1,1,0,react redux vue.js six sigma spring boot apache spark data pipelines google cloud flask snowflake,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],['english'],0,1,3.0,english hindi,0.28,35.6,0.33,0.26,44.2,40,12,16,281,9,3,80.3,30,True,False,False,remote,True,False,11.6,8.1,0.0,0.761,"Recruiter response 0.28, GitHub 35.6, Interview completion 0.33, Profile completeness 44.2, Assessment 0"
CAND_0000014,frontend engineer full-stack development,software engineer with 8.4 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. my background is full-stack but my comfort zone is the backend and the database. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,hyderabad telangana,india,8.4,frontend engineer,zomato,5001-10000,food delivery,"['zomato', 'dunder mifflin', 'acme corp']","['frontend engineer', 'software engineer', 'java developereloper']","['food delivery', 'paper products', 'manufacturing']",100,8.33,3,33.33,2.78,3,3,['lovely professional university'],['b.e.'],['statistics'],b.e.,3,2015,1,False,lovely professional university b.e. statistics,"['faiss', 'bigquery', 'react', 'opensearch', 'opencv', 'yolo', 'sap', 'seo', 'rest apis', 'gans', 'dbt', 'photoshop', 'tailwind']",13,['gans'],[],[],[],['faiss'],[],[],[],"['react', 'tailwind']",[],"['bigquery', 'opensearch', 'opencv', 'yolo', 'sap', 'seo', 'rest apis', 'dbt', 'photoshop']",1,0,0,0,1,0,0,0,2,0,faiss bigquery react opensearch opencv yolo sap seo rest apis gans dbt photoshop tailwind,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],['hindi'],1,1,3.5,english hindi,0.8,-1.0,0.55,-1.0,61.9,12,0,21,708,63,1,7.7,90,False,False,False,remote,True,True,9.0,30.0,77.6,0.314,"Recruiter response 0.8, GitHub -1.0, Interview completion 0.55, Profile completeness 61.9, Assessment 77.6"
CAND_0000015,software engineer cloud & devops,software engineer with 5.4 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. i ve worked across web frontends rest apis and cloud deployments comfortable in most parts of a typical saas stack. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,trivandrum kerala,india,5.4,software engineer,razorpay,1001-5000,fintech,"['razorpay', 'hooli', 'globex inc']","['software engineer', 'mobile developereloper', 'developerops engineer']","['fintech', 'software', 'manufacturing']",64,5.33,3,21.33,1.78,3,3,['local engineering college'],['ph.d'],['mathematics'],ph.d,5,2017,1,False,local engineering college ph.d mathematics,"['pytorch', 'content writing', 'weights & biases', 'qdrant', 'sales', 'figma', 'bigquery', 'computer vision', 'next.js', 'seo']",10,"['pytorch', 'computer vision']",[],[],[],['qdrant'],['weights & biases'],[],[],[],[],"['content writing', 'sales', 'figma', 'bigquery', 'next.js', 'seo']",2,0,0,0,1,1,0,0,0,0,pytorch content writing weights & biases qdrant sales figma bigquery computer vision next.js seo,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],['english'],0,1,3.0,english hindi,0.32,-1.0,0.72,-1.0,79.4,164,8,93,361,61,3,117.7,90,True,False,False,remote,True,True,21.8,18.9,0.0,0.162,"Recruiter response 0.32, GitHub -1.0, Interview completion 0.72, Profile completeness 79.4, Assessment 0"
CAND_0000016,accountant helping teams scale,professional with 5.3+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,gurgaon haryana,india,5.3,accountant,infosys,10001+,it services,"['infosys', 'tcs', 'globex inc']","['accountant', 'mechanical engineer', 'operations manager']","['it services', 'manufacturing']",63,5.25,3,21.0,1.75,3,3,['christ university'],['b.e.'],['electronics'],b.e.,3,2006,1,True,christ university b.e. electronics,"['node.js', 'figma', 'data pipelines', 'go', 'photoshop', 'kubeflow', 'accounting', 'sql']",8,[],['go'],[],[],[],['kubeflow'],[],['node.js'],[],[],"['figma', 'data pipelines', 'photoshop', 'accounting', 'sql']",0,1,0,0,0,1,0,1,0,0,node.js figma data pipelines go photoshop kubeflow accounting sql,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['hindi'],['english'],1,1,3.5,english hindi,0.64,42.9,0.66,-1.0,69.4,126,5,76,148,2,5,205.6,60,True,False,True,hybrid,False,False,6.1,8.1,0.0,0.858,"Recruiter response 0.64, GitHub 42.9, Interview completion 0.66, Profile completeness 69.4, Assessment 0"
CAND_0000017,accountant 12.3+ yrs experience,professional with 12.3+ years of experience. my professional background is in marketing manager i ve built and led teams owned kpis and driven business outcomes in this domain. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,bangalore karnataka,india,12.3,accountant,wipro,10001+,it services,"['wipro', 'infosys', 'initech', 'acme corp']","['accountant', 'customer support', 'mechanical engineer']","['it services', 'software', 'manufacturing']",146,12.17,4,36.5,3.04,4,3,['tier-3 engineering college'],['m.tech'],['data science'],m.tech,4,2022,1,True,tier-3 engineering college m.tech data science,"['next.js', 'java', 'apache flink', 'sales', 'tally', 'postgresql', 'rest apis', 'hadoop']",8,[],['java'],['postgresql'],[],[],[],['hadoop'],[],[],[],"['next.js', 'apache flink', 'sales', 'tally', 'rest apis']",0,1,1,0,0,0,1,0,0,0,next.js java apache flink sales tally postgresql rest apis hadoop,"['six sigma green belt', 'scrum master certified']",2,[],[],[],0,0,0,six sigma green belt scrum master certified,"['english', 'hindi']",2,[],['english'],0,1,3.0,english hindi,0.27,-1.0,0.32,0.17,38.7,110,2,3,35,23,4,197.4,90,False,False,False,hybrid,True,False,13.8,8.4,0.0,0.187,"Recruiter response 0.27, GitHub -1.0, Interview completion 0.32, Profile completeness 38.7, Assessment 0"
CAND_0000018,frontend engineer full-stack development,software engineer with 6.6 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. my background is full-stack but my comfort zone is the backend and the database. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,bhubaneswar odisha,india,6.6,frontend engineer,acme corp,201-500,manufacturing,"['acme corp', 'pied piper', 'initech']","['frontend engineer', 'full stack developereloper']","['manufacturing', 'software']",78,6.5,3,26.0,2.17,3,2,['lovely professional university'],['ph.d'],['computer engineering'],ph.d,5,2020,1,True,lovely professional university ph.d computer engineering,"['cnn', 'java', 'accounting', 'data pipelines', 'node.js', 'tailwind']",6,[],['java'],[],[],[],[],[],['node.js'],['tailwind'],[],"['cnn', 'accounting', 'data pipelines']",0,1,0,0,0,0,0,1,1,0,cnn java accounting data pipelines node.js tailwind,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.16,-1.0,0.7,0.46,34.8,41,16,88,284,49,11,154.6,120,False,False,False,onsite,False,False,12.3,26.4,0.0,0.278,"Recruiter response 0.16, GitHub -1.0, Interview completion 0.7, Profile completeness 34.8, Assessment 0"
CAND_0000019,project manager 6.5+ yrs experience,professional with 6.5+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,trivandrum kerala,india,6.5,project manager,wayne enterprises,10001+,conglomerate,"['wayne enterprises', 'pied piper']","['project manager', 'marketing manager', 'business analyst']","['conglomerate', 'software']",77,6.42,3,25.67,2.14,2,3,"['iisc bangalore', 'iit guwahati']",['m.tech'],"['computer science', 'machine learning']",m.tech,4,2014,2,True,iisc bangalore iit guwahati m.tech m.tech computer science machine learning,"['figma', 'graphql', 'six sigma', 'scrum', 'yolo', 'grpc', 'aws', 'azure']",8,[],[],[],"['aws', 'azure']",[],[],[],[],[],[],"['figma', 'graphql', 'six sigma', 'scrum', 'yolo', 'grpc']",0,0,0,2,0,0,0,0,0,0,figma graphql six sigma scrum yolo grpc aws azure,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.34,-1.0,0.31,-1.0,38.6,141,0,61,593,25,9,100.0,60,False,False,False,hybrid,False,True,12.5,7.7,0.0,0.023,"Recruiter response 0.34, GitHub -1.0, Interview completion 0.31, Profile completeness 38.6, Assessment 0"
CAND_0000020,mechanical engineer 6.3+ yrs experience,professional with 6.3+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,ahmedabad gujarat,india,6.3,mechanical engineer,wipro,10001+,it services,"['wipro', 'stark industries', 'dunder mifflin']","['mechanical engineer', 'graphic designer', 'civil engineer']","['it services', 'manufacturing', 'paper products']",75,6.25,3,25.0,2.08,3,3,['iit kharagpur'],['b.e.'],['computer science'],b.e.,3,2022,1,True,iit kharagpur b.e. computer science,"['graphql', 'typescript', 'flask', 'weights & biases', 'google cloud', 'salesforce crm', 'html']",7,[],['typescript'],[],['google cloud'],[],['weights & biases'],[],['flask'],['html'],[],"['graphql', 'salesforce crm']",0,1,0,1,0,1,0,1,1,0,graphql typescript flask weights & biases google cloud salesforce crm html,['scrum master certified'],1,[],[],[],0,0,0,scrum master certified,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.55,-1.0,0.71,-1.0,73.0,31,11,38,479,35,9,207.8,30,False,False,True,remote,True,False,17.2,18.2,53.7,0.277,"Recruiter response 0.55, GitHub -1.0, Interview completion 0.71, Profile completeness 73.0, Assessment 53.7"
CAND_0000021,project manager ai enthusiast building with llms,project manager with 14.5+ years of experience driving outcomes in my domain. i have built strong functional expertise in the typical responsibilities of the role including team management stakeholder communication and project delivery. recently i ve been excited about how ai and genai tools can augment my work. i ve been taking online courses on rag and vector databases experimenting with langchain and the openai api for side projects and exploring how llms can streamline workflows in my current function. open to roles that combine my existing domain experience with emerging ai technologies i think the most interesting opportunities are at this intersection. looking for positions where i can contribute both my functional expertise and grow my ai capabilities.,bhubaneswar odisha,india,14.5,project manager,wipro,10001+,it services,"['wipro', 'infosys', 'stark industries', 'dunder mifflin', 'tcs']","['project manager', 'marketing manager', 'sales executive', 'customer support']","['it services', 'manufacturing', 'paper products']",172,14.33,6,28.67,2.39,5,4,['tier-3 engineering college'],['b.tech'],['artificial intelligence'],b.tech,3,2011,1,True,tier-3 engineering college b.tech artificial intelligence,"['hadoop', 'postgresql', 'kafka', 'microservices', 'aws', 'typescript', 'etl', 'spring boot', 'recommendation systems', 'fine-tuning llms', 'prompt engineering', 'langchain', 'pinecone', 'vector search', 'embeddings', 'faiss']",16,"['fine-tuning llms', 'langchain']",['typescript'],['postgresql'],['aws'],"['pinecone', 'faiss']",[],"['hadoop', 'kafka', 'etl']",[],[],[],"['microservices', 'spring boot', 'recommendation systems', 'prompt engineering', 'vector search', 'embeddings']",2,1,1,1,2,0,3,0,0,0,hadoop postgresql kafka microservices aws typescript etl spring boot recommendation systems fine-tuning llms prompt engineering langchain pinecone vector search embeddings faiss,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,"['english', 'hindi']",[],2,0,3.0,english hindi,0.49,6.4,0.53,-1.0,58.5,8,3,1,52,3,8,98.7,60,False,True,True,hybrid,True,True,10.9,24.4,0.0,0.238,"Recruiter response 0.49, GitHub 6.4, Interview completion 0.53, Profile completeness 58.5, Assessment 0"
CAND_0000022,mechanical engineer driving business outcomes,professional with 1.1+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,sydney,australia,1.1,mechanical engineer,hooli,1001-5000,software,['hooli'],['mechanical engineer'],['software'],13,1.08,1,13.0,1.08,1,1,['vjti mumbai'],['m.e.'],['information technology'],m.e.,4,2006,1,True,vjti mumbai m.e. information technology,"['opencv', 'django', 'terraform', 'scrum', 'sql', 'java', 'aws', 'six sigma']",8,[],['java'],[],['aws'],[],[],[],['django'],[],[],"['opencv', 'terraform', 'scrum', 'sql', 'six sigma']",0,1,0,1,0,0,0,1,0,0,opencv django terraform scrum sql java aws six sigma,['aws certified cloud practitioner'],1,[],['aws certified cloud practitioner'],[],0,1,0,aws certified cloud practitioner,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.27,-1.0,0.45,-1.0,63.1,136,5,39,538,21,2,30.2,150,True,False,False,remote,True,False,12.3,8.5,0.0,0.074,"Recruiter response 0.27, GitHub -1.0, Interview completion 0.45, Profile completeness 63.1, Assessment 0"
CAND_0000023,software engineer cloud & devops,software engineer with 3.7 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. most of my work is conventional backend engineering apis databases queues deployments. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,new york,usa,3.7,software engineer,acme corp,201-500,manufacturing,"['acme corp', 'flipkart']","['software engineer', 'frontend engineer']","['manufacturing', 'e-commerce']",44,3.67,2,22.0,1.83,2,2,['vjti mumbai'],['b.e.'],['data science'],b.e.,3,2013,1,True,vjti mumbai b.e. data science,"['bigquery', 'marketing', 'node.js', 'django', 'salesforce crm', 'mongodb', 'etl', 'redis', 'illustrator', 'rust']",10,[],['rust'],"['mongodb', 'redis']",[],[],[],['etl'],"['node.js', 'django']",[],[],"['bigquery', 'marketing', 'salesforce crm', 'illustrator']",0,1,2,0,0,0,1,2,0,0,bigquery marketing node.js django salesforce crm mongodb etl redis illustrator rust,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.57,48.5,0.9,-1.0,50.7,239,14,10,763,39,2,64.8,30,False,False,False,flexible,True,True,17.4,20.5,0.0,0.948,"Recruiter response 0.57, GitHub 48.5, Interview completion 0.9, Profile completeness 50.7, Assessment 0"
CAND_0000024,hr manager 7.5+ yrs experience,professional with 7.5+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,trivandrum kerala,india,7.5,hr manager,tcs,10001+,it services,"['tcs', 'infosys']","['hr manager', 'accountant']",['it services'],89,7.42,2,44.5,3.71,2,2,['symbiosis international'],['ph.d'],['computer science'],ph.d,5,2013,1,True,symbiosis international ph.d computer science,"['figma', 'kubernetes', 'forecasting', 'etl', 'node.js', 'docker']",6,[],[],[],"['kubernetes', 'docker']",[],[],['etl'],['node.js'],[],[],"['figma', 'forecasting']",0,0,0,2,0,0,1,1,0,0,figma kubernetes forecasting etl node.js docker,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],['hindi'],1,1,3.5,english hindi,0.78,46.3,0.72,-1.0,63.7,84,7,71,445,41,4,238.2,60,False,True,False,flexible,False,True,9.9,22.1,65.1,1.038,"Recruiter response 0.78, GitHub 46.3, Interview completion 0.72, Profile completeness 63.7, Assessment 65.1"
CAND_0000025,frontend engineer cloud & devops,software engineer with 7.3 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. i ve worked across web frontends rest apis and cloud deployments comfortable in most parts of a typical saas stack. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,vizag andhra pradesh,india,7.3,frontend engineer,tech mahindra,10001+,it services,"['tech mahindra', 'mindtree', 'zomato']",['frontend engineer'],"['it services', 'food delivery']",87,7.25,3,29.0,2.42,3,1,['regional technical institute'],['ph.d'],['mechanical engineering'],ph.d,5,2010,1,False,regional technical institute ph.d mechanical engineering,"['javascript', 'apache spark', 'google cloud', 'typescript', 'langchain', 'apache flink', 'etl', 'redis', 'data pipelines']",9,['langchain'],"['javascript', 'typescript']",['redis'],['google cloud'],[],[],"['apache spark', 'etl']",[],[],[],"['apache flink', 'data pipelines']",1,2,1,1,0,0,2,0,0,0,javascript apache spark google cloud typescript langchain apache flink etl redis data pipelines,"['six sigma green belt', 'aws certified cloud practitioner']",2,[],['aws certified cloud practitioner'],[],0,1,0,six sigma green belt aws certified cloud practitioner,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.74,-1.0,0.7,-1.0,70.7,74,9,107,276,52,11,128.0,120,True,False,True,hybrid,True,True,18.8,30.7,40.0,0.289,"Recruiter response 0.74, GitHub -1.0, Interview completion 0.7, Profile completeness 70.7, Assessment 40.0"
CAND_0000026,graphic designer 6.8+ yrs experience,professional with 6.8+ years of experience. my professional background is in marketing manager i ve built and led teams owned kpis and driven business outcomes in this domain. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,kochi kerala,india,6.8,graphic designer,initech,51-200,software,"['initech', 'acme corp']","['graphic designer', 'accountant', 'project manager']","['software', 'manufacturing']",80,6.67,3,26.67,2.22,2,3,"['generic state university', 'lovely professional university']","['m.sc', 'b.e.']","['statistics', 'machine learning']",m.sc,4,2013,2,True,generic state university lovely professional university m.sc b.e. statistics machine learning,"['apache beam', 'kubeflow', 'scrum', 'etl', 'django', 'docker', 'airflow', 'kubernetes']",8,[],[],[],"['docker', 'kubernetes']",[],"['kubeflow', 'airflow']","['apache beam', 'etl']",['django'],[],[],['scrum'],0,0,0,2,0,2,2,1,0,0,apache beam kubeflow scrum etl django docker airflow kubernetes,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.59,-1.0,0.49,-1.0,80.3,154,11,75,321,8,7,45.4,30,False,False,True,hybrid,True,False,17.1,8.0,0.0,0.171,"Recruiter response 0.59, GitHub -1.0, Interview completion 0.49, Profile completeness 80.3, Assessment 0"
CAND_0000027,devops engineer cloud & devops,software engineer with 3.9 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. i ve worked across web frontends rest apis and cloud deployments comfortable in most parts of a typical saas stack. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,kolkata west bengal,india,3.9,developerops engineer,infosys,10001+,it services,"['infosys', 'wipro']",['developerops engineer'],['it services'],46,3.83,2,23.0,1.92,2,1,"['iit bombay', 'vjti mumbai']","['ph.d', 'b.e.']","['information technology', 'artificial intelligence']",ph.d,5,2020,2,True,iit bombay vjti mumbai ph.d b.e. information technology artificial intelligence,"['docker', 'yolo', 'peft', 'webpack', 'data science', 'aws', 'java', 'angular', 'databricks', 'etl', 'marketing', 'information retrieval', 'weights & biases', 'terraform', 'sap', 'illustrator']",16,[],['java'],[],"['docker', 'aws']",[],['weights & biases'],"['databricks', 'etl']",[],['angular'],[],"['yolo', 'peft', 'webpack', 'data science', 'marketing', 'information retrieval', 'terraform', 'sap', 'illustrator']",0,1,0,2,0,1,2,0,1,0,docker yolo peft webpack data science aws java angular databricks etl marketing information retrieval weights & biases terraform sap illustrator,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.58,38.6,0.61,0.65,31.0,136,6,89,282,24,5,112.3,90,True,False,True,hybrid,False,True,17.9,20.2,48.6,1.034,"Recruiter response 0.58, GitHub 38.6, Interview completion 0.61, Profile completeness 31.0, Assessment 48.6"
CAND_0000028,operations manager driving business outcomes,professional with 1.1+ years of experience. my professional background is in marketing manager i ve built and led teams owned kpis and driven business outcomes in this domain. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,dubai,uae,1.1,operations manager,wipro,10001+,it services,['wipro'],['operations manager'],['it services'],13,1.08,1,13.0,1.08,1,1,['symbiosis international'],['m.tech'],['mathematics'],m.tech,4,2017,1,False,symbiosis international m.tech mathematics,"['snowflake', 'react', 'javascript', 'tailwind', 'rest apis', 'photoshop', 'data pipelines', 'terraform', 'cnn', 'content writing']",10,[],['javascript'],['snowflake'],[],[],[],[],[],"['react', 'tailwind']",[],"['rest apis', 'photoshop', 'data pipelines', 'terraform', 'cnn', 'content writing']",0,1,1,0,0,0,0,0,2,0,snowflake react javascript tailwind rest apis photoshop data pipelines terraform cnn content writing,['aws certified cloud practitioner'],1,[],['aws certified cloud practitioner'],[],0,1,0,aws certified cloud practitioner,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.14,-1.0,0.86,0.49,51.2,68,4,6,524,1,7,13.2,60,False,True,False,remote,True,True,12.9,17.2,0.0,0.335,"Recruiter response 0.14, GitHub -1.0, Interview completion 0.86, Profile completeness 51.2, Assessment 0"
